reaction,minimum__no_gapfill,maximum__no_gapfill,biomass__no_gapfill,normalized_maximum__no_gapfill,phenotype__no_gapfill,minimum__w_gapfill,maximum__w_gapfill,biomass__w_gapfill,normalized_maximum__w_gapfill,phenotype__w_gapfill,gem_file,random_rxns,num_rxns_to_add,num_rxns_added,rxn_ids_added,key_rxns
EX_rib__D_e,0.0,4.418790458871058e-06,0.2712625831027315,1.6289716068941182e-05,1,0.0,1.0520000009089925e-05,1.2926861558206348,8.138092886445064e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_xyl__D_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cl_e,-0.0013673318419848237,-0.0013673304746529816,0.2712625831027315,-0.005040615845404494,0,-0.0065159408361053685,-0.006515934320164545,1.2926861558206348,-0.005040615845404517,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cobalt2_e,-2.6269583899804506e-05,-2.6269557630220603e-05,0.2712625831027315,-9.684180298567717e-05,0,-0.00012518618321047785,-0.0001251860580242949,1.2926861558206348,-9.684180298567763e-05,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_k_e,-0.051276388901545476,-0.05127633762515657,0.2712625831027315,-0.18902842050183308,0,-0.24435466659402835,-0.24435442223936227,1.2926861558206348,-0.189028420501834,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pi_e,0.14094636127062543,0.14095773107737575,0.2712625831027315,0.5196357325256052,1,-0.8344521896058477,-0.8344509551536798,1.2926861558206348,-0.6455170509843869,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_mg2_e,-0.0022788864033080345,-0.0022788841244216367,0.2712625831027315,-0.008401026409007492,0,-0.010859901393508937,-0.010859890533607579,1.2926861558206348,-0.008401026409007532,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ca2_e,-0.0013673318419848202,-0.0013673304746529816,0.2712625831027315,-0.005040615845404494,0,-0.006515940836105361,-0.006515934320164545,1.2926861558206348,-0.005040615845404517,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_fe2_e,0.4961500047379242,0.49618487214536305,0.2712625831027315,1.8291681310040828,1,-0.008406252202583583,-0.008406234021794244,1.2926861558206348,-0.006502919509072735,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_zn2_e,-8.957928109833333e-05,-8.957919151905218e-05,0.2712625831027315,-0.0003302305481811589,0,-0.00042688488474772906,-0.00042688445786284523,1.2926861558206348,-0.00033023054818116045,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cu2_e,-0.00018625134984961333,-0.000186251163598264,0.2712625831027315,-0.0006866083831684509,0,-0.0008875700389622875,-0.0008875691513922504,1.2926861558206348,-0.000686608383168454,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_bz_e,0.0,2.912809407196339e-06,0.2712625831027315,1.0737969733530154e-05,1,0.0,7.013333306493674e-06,1.2926861558206348,5.425395232179466e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_so4_e,-0.001139574549573522,-0.0011395734099989702,0.2712625831027315,-0.004200997413518677,0,-0.013469958344532096,-0.013469644874574688,1.2926861558206348,-0.010419887931749191,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_so3_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_no3_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_no2_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_nad_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_nadp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ppi_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,6.172260686443387e-07,1.2926861558206348,4.774755773975978e-07,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_nh4_e,0.45281684672965994,0.4529122323556246,0.2712625831027315,1.6696450618996703,1,-7.372791814794199,-7.372780942002435,1.2926861558206348,-5.703457802812144,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_fad_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pydx5p_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_amet_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_akg_e,0.0,5.8112345635852325e-06,0.2712625831027315,2.1422912430884082e-05,1,0.0,1.3149999978256943e-05,1.2926861558206348,1.0172616082446508e-05,1,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_h2o2_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pheme_e,0.0,3.661972916594855e-07,0.2712625831027315,1.3499734739339288e-06,0,0.0,9.92452827308643e-07,1.2926861558206348,7.677446090374543e-07,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_gtp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_gthrd_e,0.0,2.534857161239773e-08,0.2712625831027315,9.34466203280156e-08,0,0.0,3.134699569640187e-07,1.2926861558206348,2.42495021357306e-07,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ctp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_fald_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_thmpp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_utp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_acald_e,0.0,3.13818974082003e-05,0.2712625831027315,0.00011568826429819652,1,0.0,2.104000002300932e-05,1.2926861558206348,1.6276185776626126e-05,1,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_urea_e,0.0,1.5690948693570378e-05,0.2712625831027315,5.7844132110280625e-05,1,0.0,5.436395889013568e-06,1.2926861558206348,4.205503296012623e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_g6p_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_thf_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ura_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_chol_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_btn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ala__D_e,0.0,6.537895265222582e-05,0.2712625831027315,0.0002410172162500781,1,0.0,1.0872791777583046e-05,1.2926861558206348,8.411006591681707e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ptrc_e,0.0,3.566124707398907e-05,0.2712625831027315,0.00013146393677333518,1,0.0,5.43639589056788e-06,1.2926861558206348,4.205503297215013e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_mlthf_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ncam_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_4hbz_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_glyclt_e,0.00015122719469853345,0.00018303031446095257,0.2712625831027315,0.0006747348357721569,1,0.0005608226122048587,0.0006397226120674893,1.2926861558206348,0.0004948785203484869,1,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_acac_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_etha_e,0.0,2.40593785329115e-06,0.2712625831027315,8.869405524977924e-06,0,0.0,1.0872791778041013e-05,1.2926861558206348,8.411006592035983e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_adocbl_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_2ddglcn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_adn_e,-0.1,-0.09999363134094777,0.2712625831027315,-0.368623015372078,0,-0.1,-0.09999065893556533,1.2926861558206348,-0.07735107124442618,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_arachd_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_10fthf_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_hdca_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pydx_e,-5.858117209656383e-05,-5.8581113515391904e-05,0.2712625831027315,-0.00021595722065805993,0,-0.00027916518855936566,-0.0002791649093941774,1.2926861558206348,-0.00021595722065806096,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_nac_e,-0.0005984211212375737,-0.0005941566780469643,0.2712625831027315,-0.0021903377577951752,0,-0.002851741253533213,-0.002840865610047205,1.2926861558206348,-0.002197645265446307,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_hxan_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_man6p_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_dgtp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ni2_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pydxn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_spmd_e,0.0,2.448282845506078e-06,0.2712625831027315,9.025508853828447e-06,0,0.0,3.62426392608306e-06,1.2926861558206348,2.8036688640656722e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_tsul_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,1.567349785444594e-07,1.2926861558206348,1.2124751072696332e-07,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_dgsn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_4abut_e,0.0,1.2069487162532505e-05,0.2712625831027315,4.449374117314807e-05,1,0.0,1.087279176958944e-05,1.2926861558206348,8.41100658549799e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_thm_e,-5.8581172096564e-05,-5.762722832074484e-05,0.2712625831027315,-0.00021244075633874092,0,-0.00027916518855936544,-0.0002788514394366305,1.2926861558206348,-0.00021571472563625276,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_csn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_xan_e,0.23603290678977515,0.23612921085336816,0.2712625831027315,0.8704820552561878,1,0.0,0.00010519999970767802,1.2926861558206348,8.138092856799723e-05,1,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
